用户名,等级,评论内容,日期,点赞数,页数,parent_id,rpid,oid,pagination_str
堂吉诃德摩西,5,精神病是心理性疾病，神经病生理性疾病[藏狐],2025-11-24 16:10:22,0,19,281199937057,281495741361,115579969085266,CAEiAggU
姝蘩,4,是审案子的人太多，人心太复杂，无论这个精神病人是哪种情况，被他杀死的人是真的死了，杀人偿命，不应该吗？,2025-11-24 10:00:47,0,19,0,281470614129,115579969085266,CAEiAggU
UrsusMaritimus,6,@AI视频小助理 总结下视频,2025-11-20 11:57:42,0,19,0,282977106960,115579969085266,CAEiAggU
我爱你火影忍者ol,4,我天天听罗翔老师的课,2025-11-20 12:44:29,0,19,0,281113149025,115579969085266,CAEiAggU
斯栗噗,5,成都那个案子,2025-11-20 12:32:09,0,19,0,281112092993,115579969085266,CAEiAggU
眨眨眼咧咧嘴,5,正当防卫没说对象是谁也没说主体不能是谁啊[脱单doge],2025-11-22 22:21:09,0,19,0,283219893696,115579969085266,CAEiAggU
永远明月女皇第一天后,2,精神病人杀人是死罪，精神病人也禁止也不能杀人的，否则必须死，枪毙,2025-11-21 02:57:38,0,19,0,283043614208,115579969085266,CAEiAggU
絮浔处-,5,[奥比岛_击爪]真好，昨天刚刷到类似误读的视频，今天就刷到罗老师的解读,2025-11-20 12:42:59,0,19,0,281113005249,115579969085266,CAEiAggU
武尊问臣相,5,弱肉强食，自私自利，认知的差距是终没变，无法公平，最苦的活，最疼的活，最臭活，机器人无法代替。,2025-11-21 10:49:27,0,19,0,281187251361,115579969085266,CAEiAggU
风纪委员_古明地恋,4,完全不能控制自己行为的精神病，一般会被穿精神病服拘束关起来[笑哭]说实话挺惨的，对于外人来说是一个定时炸弹，对于他本人来说生不如死,2025-11-22 05:41:28,0,19,0,281265701505,115579969085266,CAEiAggU
叔有偏头痛,6,罗老师，我想问问穷疯了属不属于精神病[思考],2025-11-23 01:52:11,0,19,0,283237730464,115579969085266,CAEiAggU
韩老魔厉老魔,5,[打call]来了听课听课,2025-11-20 11:51:47,0,20,0,281108809361,115579969085266,CAEiAggV
小星星不懂我,3,真的吗，那我得去考个证了[doge_金箍],2025-11-25 11:51:56,0,20,0,283450391344,115579969085266,CAEiAggV
文风丧胆a,5,精神病人杀人 ，要么病人本身负刑事责任，要么家属负连带刑事责任。总的目的是要把精神病人对社会的危害降到最低。,2025-11-21 09:37:03,0,20,0,283053982480,115579969085266,CAEiAggV
贵的要死的云南葫芦,4,我觉得精神病犯法了，就按照正常的刑期关精神病院里面呗，杀人无期徒刑，那就关精神病院里一辈子别出来呗，为啥不这样呢？我年纪还小不大懂？,2025-11-21 03:56:47,0,20,0,283044726336,115579969085266,CAEiAggV
小号月亮,2,罗老师好，每天被人跟踪和监视，还有投微型窃芯片，这种说是脑控和有组织纠缠，您说这种是什么情况,2025-11-22 22:54:56,0,20,0,283223477792,115579969085266,CAEiAggV
小王会暴富a,5,老师注意身体[给心心][给心心][给心心],2025-11-21 20:10:53,2,20,0,281232115857,115579969085266,CAEiAggV
萌萌浅笑名字都被占用了,6,老师，你看起来好憔悴呀，加油啊，不要被现实的某些方面束缚了你的心灵，你永远是最棒的。,2025-11-25 01:03:20,0,20,0,281540624289,115579969085266,CAEiAggV
我就爱于朦胧怎么了,3,这个案子我也看了,2025-11-20 18:01:24,0,20,0,281134046609,115579969085266,CAEiAggV
一个真正的man69,5,开课了[doge],2025-11-20 11:51:56,0,20,0,282976754640,115579969085266,CAEiAggV
小小龙人鸭,4,强烈建议酒后犯罪和精神病犯罪罪加一等。,2025-11-23 07:27:05,0,20,0,281367452513,115579969085266,CAEiAggV
幸福掮客,6,"首先，没有刑事能力者不负刑事责任，这是刑法的基石，涉及到刑罚主体的问题，甚至延伸到哲学方面——人是否应该为自己控制不了的行为负责？
其次，不负刑事责任和犯罪没有后果是两个概念。比如瘾君子，被帽子抓了。溜冰在我国违法但不犯罪，不受刑罚处罚，但是你屡犯就会被抓到戒毒所强制戒毒。虽然不受刑罚，但是后果很严重，也失去了人身自由。",2025-11-20 12:01:02,2,20,0,282977478816,115579969085266,CAEiAggV
违规昵称064356236411,5,太严重了[大哭]，我一想到受害者只是死了而凶手那个才10岁的小孩却要承受好几个月的教育就心痛的要死。精神病人只是杀了一个或者几个普普通通的人却要一辈子被关在精神病院接受治疗，你们凭什么把它们关进去？它们太可怜了，你们不是人啊，太不公平了[大哭][大哭],2025-11-24 17:21:34,0,20,282977478816,281500714929,115579969085266,CAEiAggV
zzkkmm,6,如果有铁证来证明案发时不是装的，就可以免除刑事处罚，案发前和案发后医学诊断我不认为是证据,2025-11-21 18:09:01,0,20,0,283092878416,115579969085266,CAEiAggV
bdj_,5,精神病犯病时犯罪 可以不算形式责任 给他的监护人做一点惩罚可以吗,2025-11-21 15:03:36,1,20,0,281206098257,115579969085266,CAEiAggV
很上镜,3,不管什么情况，把赔偿提起来就好很多，犯罪成本太低肯定出问题。精神病人犯罪以监护人制度论责,2025-11-20 14:52:17,1,20,0,281121491249,115579969085266,CAEiAggV
funny空白账号,5,精神病人杀人不追究责任，那被反杀也不能追究防卫者责任。,2025-11-21 10:03:22,0,20,0,283055673936,115579969085266,CAEiAggV
叶落于南,6,要不再把你的废除死刑主张提出来吧[微笑],2025-11-21 09:52:31,0,20,0,281183791809,115579969085266,CAEiAggV
赢了你输了天下又如何,3,有些人总是想人死了就要以命偿命，有没有想过交通事故致死都不判死刑啊，说白了有些精神病人就像是一辆失控的车子，压根掌控不了车子的走向，如果因为导致别人死亡就要判死刑，那交通事故呢？,2025-11-21 04:30:07,7,20,0,283045225296,115579969085266,CAEiAggV
2222yggfvvhj,5,你这么搞，没人会在相信法律了，保护精神病去杀正常人你也是够可以的,2025-11-22 10:34:28,9,20,283045225296,283153526416,115579969085266,CAEiAggV
不出门就碰不上啥坏事,6,如果他们最后真的以被网暴抑郁为理由给做掉了。真的能把那些事给压下去吗？[笑哭],2025-11-20 11:52:33,0,20,0,282976637200,115579969085266,CAEiAggV
北銘に豚がいる,4,精神病不是你摆脱法律的手段。,2025-11-22 17:10:08,0,20,0,283187750912,115579969085266,CAEiAggV
星星愿望实现了,3,难道不是吗，我理解不了,2025-11-25 18:52:19,1,20,0,281594531041,115579969085266,CAEiAggV
雪堂岁月,4,精神病不能辨认自己行为伤害别人的时候才不负刑事责任，那怎么证明她行凶的时候是清醒的呢,2025-11-21 19:10:04,0,21,0,281226158401,115579969085266,CAEiAggW
B站阿氪,5,[思考]通过刺激让他在执行死刑前回到作案时的精神状态呢？,2025-11-22 09:55:37,1,21,0,283150352960,115579969085266,CAEiAggW
沙漠蓝鱼兰伯特,3,既然法律惩戒不了，那也没权利保护,2025-11-24 11:57:43,0,21,0,283361322016,115579969085266,CAEiAggW
歌伦比垭,5,锤子认为你是精神病你就是精神病认为你不是你拿证也没用它可以说至少在犯罪的瞬间是没有犯病的[吃瓜][吃瓜][吃瓜][吃瓜][吃瓜][吃瓜],2025-11-20 15:24:07,22,21,0,281123466561,115579969085266,CAEiAggW
清云出夜风静月,5,可不可以让监护人直接负责不打折扣 同时对那种年纪大的监护人给予帮助 给药 收容 等等,2025-11-20 12:23:43,0,21,0,281111272577,115579969085266,CAEiAggW
夏夜优,6,老师注意休息呀[tv_难过][tv_难过][tv_难过][tv_难过],2025-11-26 06:18:59,1,21,0,283523117648,115579969085266,CAEiAggW
爱王者的慎行,4,已经疯掉的人还能治好吗？这样的人就必须关起来，不能让他危害别人。我觉得已经疯掉的人是不可能治好的，因为药物只能治疗身体上的疾病，又怎能治得好精神上的疾病呢？,2025-11-20 11:56:39,0,21,0,282977137488,115579969085266,CAEiAggW
superiordragonz,6,阻止精神病人对他人侵害是导致精神病人死亡算不算正当防卫,2025-11-21 10:35:59,0,21,0,283057863872,115579969085266,CAEiAggW
zeus-ring,5,那如果有精神病人持器伤人，结果被反杀了，能算正当防卫吧？,2025-11-25 15:03:14,8,21,0,283465021664,115579969085266,CAEiAggW
Suny923229,2,可以，特殊防卫明确规定了具体情形，造成侵害人伤亡的不承担刑事责任。具体情况下，精神病犯病想杀你，你俩谁站着谁赢，都不承担责任[笑哭],2025-11-26 15:48:51,2,21,283465021664,283557335392,115579969085266,CAEiAggW
青雀的摸鱼牌,5,这题我做过了,2025-11-20 17:52:49,0,21,0,283002637312,115579969085266,CAEiAggW
糖袋子里的小香,4,老师好,2025-11-20 14:42:01,0,21,0,282989433360,115579969085266,CAEiAggW
白嫖王挂逼,5,老师我想问一下，假如恶行事件发生，就因为施暴者不能控制行为所以就不需要有人负责吗。能不能给未成年和不能控制自己行为的精神病人指定监护人，监护人应当承担起日常行为的监管指责，如果事件发生就是他们监督不到位代替受责[思考],2025-11-20 12:01:05,1,21,0,281109426449,115579969085266,CAEiAggW
落叶j杰,6,不负刑事责任是不是就不是犯罪？我记得罗老师上课讲过,2025-11-20 13:03:57,0,21,0,282982870800,115579969085266,CAEiAggW
义以得众,5,罗老师法理学悖论里讲过[星星眼][星星眼][星星眼],2025-11-20 23:55:45,0,21,0,281164314689,115579969085266,CAEiAggW
在ZZZ睡觉zzz,5,第一[打call],2025-11-20 11:48:54,0,21,0,281108581505,115579969085266,CAEiAggW
一条蹦跶的罗非鱼,6,杀人可以不执行死刑，但是需要一辈子监禁 或者劳动,2025-11-20 12:15:58,3,21,0,281110743313,115579969085266,CAEiAggW
2222yggfvvhj,5,必须死刑，否则正常人的命算什么,2025-11-22 10:38:02,8,21,281110743313,283153784512,115579969085266,CAEiAggW
awsl_喵,5,过失呢？意外呢？以及你不杀人就不需要一辈子劳动吗[脱单doge],2025-11-24 06:41:08,0,21,281110743313,281462624705,115579969085266,CAEiAggW
斧来,5,老师好,2025-11-24 13:54:07,0,21,0,283370855184,115579969085266,CAEiAggW
宇宙最好的宝,5,罗老师说得太好了[支持],2025-11-21 08:27:45,0,21,0,283050307648,115579969085266,CAEiAggW
流星街道办,5,第一[星星眼],2025-11-20 11:49:19,0,21,0,281108551281,115579969085266,CAEiAggW
黑尔戈兰的地狱,6,既然精神病人的问题这么复杂，那么为什么不把所有正常人都逼疯呢？这样大家就都是正常人了，对吧[doge],2025-11-20 12:30:40,0,21,0,281111891793,115579969085266,CAEiAggW
Liliyoga,5,某些情况下，建议法律增加监护人连座责任罪,2025-11-23 22:27:14,0,22,0,283323630880,115579969085266,CAEiAggX
我家猫贫血喵喵喵,5,老师好,2025-11-20 12:34:18,0,22,0,282980312192,115579969085266,CAEiAggX
天地九号,6,"我觉得张三的抑郁症不能作为精神病免责…
因为张三虽然患有重度抑郁症，但实际上他是有自主分辨行为能力的，他在干什么自己一清二楚，这妥妥的就是故意杀人，而且还应该归类为性质恶劣，
而那种能免责的精神病发病起来，是没有自主行为能力，他们自己都不知道自己在干什么，自己是人是狗都不清楚",2025-11-20 12:01:00,0,22,0,281109521377,115579969085266,CAEiAggX
躺成一平地大呼,4,怎么看“被精神病”的案件？,2025-11-20 13:24:22,0,22,0,281116187409,115579969085266,CAEiAggX
哉木浩直,3,所以张三该不该判死刑？,2025-11-20 11:59:25,0,22,0,281109314273,115579969085266,CAEiAggX
宅困小思缘,3,前排[星星眼],2025-11-20 13:19:50,0,22,0,282984077808,115579969085266,CAEiAggX
ember_--,6,也许我们无法寻找到最完美的答案，但是我们至少要找到一个最坏的结果。,2025-11-20 14:26:48,0,22,0,281120038977,115579969085266,CAEiAggX
叶洪浪,4,(=・ω・=),2025-11-20 13:05:51,0,22,0,281114897089,115579969085266,CAEiAggX
饭炒西红柿,5,同样的事情发生在不同的时间线点，那么很可能一个是神，一个神经病[辣眼睛],2025-11-21 18:58:22,0,22,0,281225135169,115579969085266,CAEiAggX
悠悠彡,6,听说有很多都是正常人犯罪率高,2025-11-21 10:38:43,0,22,0,281186532497,115579969085266,CAEiAggX
再修改就没硬币拉,6,问题就在这了，很难判定精神病人在实施故意杀人伤害行为的时候是精神正常的。,2025-11-20 12:59:10,0,22,0,282982537488,115579969085266,CAEiAggX
阿离的不二家,6,最早的一集[doge],2025-11-20 11:49:33,0,22,0,282976566400,115579969085266,CAEiAggX
五月的坷垃,6,真的完全没有控制自己能力的精神病人能被允许在外面到处跑吗？,2025-11-20 11:53:39,0,22,0,282976799392,115579969085266,CAEiAggX
萤石眼之歌-VIVY,6,第一[星星眼],2025-11-20 11:48:45,0,22,0,281108654273,115579969085266,CAEiAggX
小荡本荡,5,[星星眼][星星眼],2025-11-20 11:49:21,0,22,0,281108551889,115579969085266,CAEiAggX
bili_84037028852,2,罗老师，保重身体。,2025-11-27 16:38:15,6,22,0,283650856816,115579969085266,CAEiAggX
始于光明忠于黑暗,6,罗老师看起来憔悴了不少，请多多注意身体。,2025-11-20 11:59:52,0,22,0,281109327089,115579969085266,CAEiAggX
河中子申,6,沙发,2025-11-20 11:48:58,0,22,0,281108541697,115579969085266,CAEiAggX
DengK,6,以为没弹幕，原来是我来早了,2025-11-20 12:01:04,0,22,0,282977407312,115579969085266,CAEiAggX
躺评,3,是不是可以这样理解：判精神病人犯罪跟判你正当防卫一样难？,2025-11-21 17:57:59,2,22,0,281219092945,115579969085266,CAEiAggX
七色蜉蝣,5,现实中 是的,2025-11-20 12:14:46,0,23,0,281110551713,115579969085266,CAEiAggY
小小鱼儿空中游,6,有时候，精神病人发病期间真的不知道自己干了什么，我姨就是。她发病期间把她三岁的女儿淹死了。基本上几年就犯病一次,2025-11-22 08:05:41,3,23,0,283143726528,115579969085266,CAEiAggY
2222yggfvvhj,5,危害社会最少也要关起来吧，不然你让正常人怎么活，你把正常人的命当什么了?,2025-11-22 10:35:54,22,23,283143726528,283153432000,115579969085266,CAEiAggY
哇哦哒哒么,4,无所谓，坚持杀人偿命这一条就够了,2025-11-23 20:57:36,2,23,283143726528,283314951936,115579969085266,CAEiAggY
空空日记TM,2,她是因为什么事受了打击才得病的呢？我有个亲戚，叫姑，她就是因为信教，儿子发烧不送去医院在家里拜然后耽误了，小孩没了。从此精神慢慢不正常了,2025-11-24 02:49:33,0,23,283143726528,281459120529,115579969085266,CAEiAggY
不是萝卜是萝卜花,6,完全不知道自己在干什么，但是精准害了比自己弱小的人,2025-11-24 09:53:31,5,23,283143726528,281470187521,115579969085266,CAEiAggY
陲哟,5,那个找医生找错了的那个，如果当时没有停手而是继续杀，会不会改为死缓呢,2025-11-20 12:50:21,0,23,0,281113682241,115579969085266,CAEiAggY
苏雪饱了,3,罗老师，是粉丝最多的人了,2025-11-24 19:58:02,1,23,0,281514768481,115579969085266,CAEiAggY
房企信收伤心中介,2,太生猛了,2025-11-24 02:44:22,0,23,0,283340635504,115579969085266,CAEiAggY
多嘴的胖子,5,罗老师您憔悴了[委屈][委屈][委屈],2025-11-20 20:53:51,1,23,0,283018936336,115579969085266,CAEiAggY
大佬带带w,2,求带,2025-11-24 15:13:42,0,23,0,281492290145,115579969085266,CAEiAggY
释泽xk,6,我们学校也有，未成年加精神病把刀架别人脖子上，不到一天就放出来了,2025-11-20 13:04:04,0,23,0,282982982336,115579969085266,CAEiAggY
wuw囧,5,我觉得法律应该保持基本的公平，享受保护的人同时要承担责任，毕竟法律不是某些人的法律，是社会公民共同供养的法律,2025-11-21 01:59:07,0,23,0,283041940384,115579969085266,CAEiAggY
三生石鱼,6,但是和老人小孩一样很难,2025-11-20 11:51:13,0,23,0,281108636257,115579969085266,CAEiAggY
Hathtiz,6,中间连某那个案例，是连某手术后出现空鼻症，被医生认为是精神疾病，可以说他的“精神病”和被害的医生关系很深，总之是个挺有意思的案例,2025-11-20 12:41:30,0,23,0,282981075904,115579969085266,CAEiAggY
StayHungry_-,3,现在经济下行，没这么多精力…… 我猜一般都是直接解决的，缩减社会管理成本,2025-11-22 15:15:51,0,23,0,283178405296,115579969085266,CAEiAggY
武尊问臣相,5,这要感谢鲁迅白求恩等思想家和先驱。,2025-11-21 10:59:25,0,23,0,281187911921,115579969085266,CAEiAggY
漂亮的小姐姐,6,一直无法理解，精神病人犯病的时候杀人凭啥不需要负刑事责任。。。哦，精神恢复正常了，就知道拿当时正在发病来脱罪了？[藏狐]完全没有对受害者的愧疚，只知道先为自己脱罪。（如果每次发病都要杀人才能好，他家人也不管他，难道就放任他砂仁？）,2025-11-24 12:40:58,0,23,0,283365108624,115579969085266,CAEiAggY
志毅知行,4,为什么精神病不负责任，这个是什么道理呢？个人觉得，对弱者过分的保护，是有可能会动摇社会根基（基础社会协作能力），从而诱发蝴蝶效应。,2025-11-22 08:06:15,0,23,0,283143734672,115579969085266,CAEiAggY
魔幻现实观测者,5,犯不犯法要根据精神病人的实力来判[OK],2025-11-25 16:09:45,0,23,0,283469682528,115579969085266,CAEiAggY
九辞不辞职,5,罗翔老师，我父亲在监狱服刑期脑干出血，现在在监狱医院重症监护室，我之前一直在读书，现在在打工我是离异家庭，虽然离婚后我是判给老爸的，但是我一直在娘家长大，现在老家政府找到了我，和我说了一下这事，请问我该怎么处理呢？,2025-11-20 18:29:39,0,23,0,283006169888,115579969085266,CAEiAggY
小吴快跑-_-,6,讲的太好了[打call][打call][打call],2025-11-20 12:15:38,0,23,0,282978676096,115579969085266,CAEiAggY
xixihahahoho2018,5,被害人可以追究限制民事行为能力人的责任吗？,2025-11-20 12:15:44,0,23,0,282978765312,115579969085266,CAEiAggY
浮子惠,5,那食人魔汉尼拔证明自己是精神病，是不是就无敌了,2025-11-22 07:54:16,0,23,0,283143304832,115579969085266,CAEiAggY
瞎瞎初,6,前排上课,2025-11-20 11:51:30,0,24,0,281108802593,115579969085266,CAEiAggZ
墨急墨方,5,更新多了起来,2025-11-20 11:49:59,0,24,0,282976647888,115579969085266,CAEiAggZ
感谢法拉第,5,还好现在社会没有精神病患者在大街上逛了,2025-11-23 18:57:30,0,24,0,281422764481,115579969085266,CAEiAggZ
可郁也,4,那影视作品当中用作假精神病来逃脱刑罚的情节是不是就不可能成立？,2025-11-21 11:04:30,0,24,0,281188408209,115579969085266,CAEiAggZ
智殊途,6,我记得之前有人聊过实际体验，监狱>看守所>精神病院,2025-11-20 19:59:04,0,24,0,281144215937,115579969085266,CAEiAggZ
傑米喵,3,現在人只要犯罪就會找精神疾病來脫罪,2025-11-25 14:21:27,0,24,0,283462386576,115579969085266,CAEiAggZ
Twilightsp暮光闪闪,6,精神病人犯罪可以理解为社会监管不够吗？因为既然精神病人不能负责，总有人要对他监管吧,2025-11-21 19:42:13,0,24,0,281229374497,115579969085266,CAEiAggZ
恨得说不得,4,上了春秋了，罗老师,2025-11-26 12:09:58,0,24,0,283540985760,115579969085266,CAEiAggZ
沾沾小狗狗,3,当事人不负，那么监护人来负,2025-11-25 13:02:41,0,24,0,281569535153,115579969085266,CAEiAggZ
熊仔扣扣糖,6,“精神病人在不能辨认或不能控制自己行为的时候，经法定程序确认的才不负刑事责任”，请问这种情况算误杀吗？还是完全不负刑事责任。感觉很疑惑。,2025-11-20 11:50:39,0,24,0,281108622305,115579969085266,CAEiAggZ
噹噹宝贝,3,罗老师您是我的神,2025-11-25 13:32:41,0,24,0,283459169184,115579969085266,CAEiAggZ
青青草原的一只羊JOJO,6,罗老师好,2025-11-20 11:49:25,11,24,0,281108668369,115579969085266,CAEiAggZ
少女之爱,6,感觉罗老师有点憔悴阿..注意身体,2025-11-20 19:46:21,0,24,0,283013122928,115579969085266,CAEiAggZ
bili_56042369569,3,永远热爱，喜欢大课间的罗老师，祝罗老师好,2025-11-25 08:39:35,0,24,0,281551804369,115579969085266,CAEiAggZ
许许许蠟,5,谢谢老师,2025-11-23 01:21:08,0,24,0,283236101600,115579969085266,CAEiAggZ
剪者,3,这个问题需要多重考虑一下，因为如果不负责任那肯定说不过去，但是如果负刑事责任，那就没道德了，因为精神病人不知道他们做了什么,2025-11-22 11:27:03,0,24,0,281282538833,115579969085266,CAEiAggZ
毛百万是只猫,4,呜呜呜，我男神疲惫多,2025-11-24 17:31:04,0,24,0,281501606625,115579969085266,CAEiAggZ
一次抽五支烟,6,看到标题我第一个想到过失致人死亡也需要负刑事责任，难道不能用在精神病人上吗,2025-11-20 19:56:59,0,24,0,283013978704,115579969085266,CAEiAggZ
李伯特Liberty,4,如果真那样要不了多久满世界都是精神病了,2025-11-24 16:23:20,0,24,0,281496666081,115579969085266,CAEiAggZ
乀丶一吅垚,4,罗老师好 精神病人杀人是不是不能判死刑？,2025-11-20 12:26:56,0,24,0,282979667696,115579969085266,CAEiAggZ
美妞nina,2,罗老师好好休息[doge_金箍],2025-11-21 00:01:57,3,25,0,281164937089,115579969085266,CAEiAgga
一个路过的欢愉令使,4,罗老师你好，谢谢你，您要保重身体啊,2025-11-24 08:52:15,0,25,0,281467046881,115579969085266,CAEiAgga
ZZ在睡覺,6,@AI视频总结,2025-11-20 20:17:36,0,25,0,281145806033,115579969085266,CAEiAgga
真实的怪咖,5,？[疑惑][疑惑],2025-11-21 20:04:41,0,25,281145806033,283104815424,115579969085266,CAEiAgga
米然君,6,"个人认为，精神病不应该成为特殊衡量标准。主观恶意和意外伤害的区分就够了。把精神病分开考量，就和把未成年年龄分开考量一样，会给有犯罪意向的人主观上有""我不用负责""的意识，客观上起到了促进甚至帮助犯罪的结果。",2025-11-25 09:33:00,0,25,0,281554679265,115579969085266,CAEiAgga
kdb17bluelegend,5,为什么不用电子脚镣加社区网格员监控这些人呢，IT和基层工作不是我们的强项么。,2025-11-25 18:39:50,0,25,0,283481647008,115579969085266,CAEiAgga
没憋住x,5,都是从精神病的,2025-11-22 08:28:10,0,25,0,283144785472,115579969085266,CAEiAgga
众梦drama,6,本人才学法律，有大佬能解答一下为什么精神病人在不能辨认或不能控制自己行为时不负刑事责任？背后的原理是什么[蹲蹲],2025-11-20 13:00:52,4,25,0,281114509153,115579969085266,CAEiAgga
想象中的派大星,5,因为精神病是很好的脱罪手段，必须为特殊人群保留,2025-11-22 01:01:11,10,25,281114509153,283132099824,115579969085266,CAEiAgga
伞粉,6,比如你肚子饿了刚刚吃饱没过多久又跑去吃东西，这个时候我们不知道你是故意贪吃还是说又饿了才去吃东西,2025-11-23 22:20:31,2,25,281114509153,281441429441,115579969085266,CAEiAgga
Liliyoga,5,刑事构成要件中缺乏主观恶意,2025-11-23 22:29:01,1,25,281114509153,283323714160,115579969085266,CAEiAgga
kirakira小十字,5,"你可以类比交通事故致人死亡，但没有肇事者的情况。精神病人在这种情况下和自然现象没有太大区别。
打个比方，森林山火的责任怎么都追究不到雷电身上，而是要追究到负责预防山火的个人或组织身上。",2025-11-24 01:24:07,2,25,281114509153,281455876369,115579969085266,CAEiAgga
醉里眠花柳,6,刑法学里面有个词叫刑事责任能力，是定罪的前提,2025-11-24 02:41:11,4,25,281114509153,281458842945,115579969085266,CAEiAgga
sjdhbxh,2,精神病入室杀人然后自首这还是精神病嘛,2025-11-26 13:10:14,1,25,0,281655463201,115579969085266,CAEiAgga
念舟同学,4,精神病人杀人只负民事责任赔钱，不负刑事责任,2025-11-23 16:33:55,1,25,0,281409680241,115579969085266,CAEiAgga
流浪攻略,4,发现了，会关起来的,2025-11-25 18:02:26,0,25,0,281590067969,115579969085266,CAEiAgga
lucky路仁,4,现在看见好多人杀了人凶手就变精神病了有一学一简直是,2025-11-24 17:06:46,0,25,0,281499784353,115579969085266,CAEiAgga
何不食肉糜213,3,可以不解决问题但是不能太过分，让好人处于险境不是明智的做法。,2025-11-22 20:30:53,0,25,0,281330857313,115579969085266,CAEiAgga
贾昆_赫加尔,6,如果精神病砂仁不犯法，那就应该统一管理监控，成本强制由当事人或其监护人承担。,2025-11-21 19:22:14,0,25,0,281227444721,115579969085266,CAEiAgga
bili_11235855773,3,罗老师好,2025-11-26 21:17:52,1,25,0,283586076656,115579969085266,CAEiAgga
断弦41,6,如果是一个人吸毒后幻觉了，杀了人，属于追究刑事责任吗？,2025-11-21 08:27:19,2,25,0,283050300640,115579969085266,CAEiAgga
独醉寄灵,5,本来吸毒就已经犯法了，这得先送你去戒毒所或者是直接无期或死期了,2025-11-22 07:11:21,8,25,283050300640,281267388641,115579969085266,CAEiAgga
学习枚,4,原因自由行为,2025-11-22 07:50:29,4,25,283050300640,281268538017,115579969085266,CAEiAgga
季暄和,3,应该会。因为毒本来就犯法了，而且这个人又杀了人。,2025-11-22 07:56:56,3,25,283050300640,283143448848,115579969085266,CAEiAgga
车长先生,4,这种直接死刑了，不仅吸毒还杀了人，就算是因为幻觉而不追究杀人的责任，吸毒这一条罪名就够无期了,2025-11-22 08:01:25,3,25,283050300640,283143571168,115579969085266,CAEiAgga
我这条命都是理光给的,6,包追究的，吸毒幻觉是自己带来的，不然杀人吸个毒就无罪不是很离谱？,2025-11-22 08:11:47,3,25,283050300640,283144087024,115579969085266,CAEiAgga
落蕊三千,6,追究的，按故意杀人罪处理，类似情况只有病理性醉酒才能量刑以宽,2025-11-22 08:39:32,2,25,283050300640,283145417024,115579969085266,CAEiAgga
amyluer,4,因为这是主动性选择，他自己吸了毒,2025-11-22 10:12:00,4,25,283050300640,283151680912,115579969085266,CAEiAgga
石不懂Vv,3,罗老师好,2025-11-25 09:35:49,0,25,0,281554744737,115579969085266,CAEiAgga
会让你哭死的广,4,其实我觉得发没发病都应该负责任，因为只要他已经有过一次先例，就已经具有一定的社会危害性了，属于是不可控的，没有办法就因为他是精神病，所以不考虑大众的安危，别人也是无辜的，可以想想走在路上什么都没有做，就被一个精神病伤害甚至危及生命，而且对方还不用负刑事责任，想一想就很可怕（个人见解，请友好反驳）,2025-11-22 20:58:50,0,25,0,281333702881,115579969085266,CAEiAgga
净整没用的_,5,罗老师好,2025-11-20 17:59:37,1,25,0,281133902529,115579969085266,CAEiAgga
绝死们你愿,4,果然。存在啊。就这么邪恶吗？,2025-11-20 20:54:21,0,25,0,281148991857,115579969085266,CAEiAgga
sun大猫,6,抑郁症是不是属于精神病？[疑惑],2025-11-20 13:00:29,0,25,0,282982618272,115579969085266,CAEiAgga
和平和平和平先生,4,肯定不算啊,2025-11-22 14:04:12,0,25,282982618272,281296442081,115579969085266,CAEiAgga
wtdtr,3,回复 @和平和平和平先生 :瞎说就是,2025-11-23 21:24:30,1,25,281296442081,281436364881,115579969085266,CAEiAgga
lty-37,5,看程度，程度轻是心理疾病，重度抑郁属于精神疾病,2025-11-24 17:12:28,6,25,282982618272,283384231600,115579969085266,CAEiAgga
橡树乐,6,罗老师好[呲牙],2025-11-20 15:24:40,7,26,0,281123530577,115579969085266,CAEiAggb
菠萝菠萝太优秀,6,罗老师好！,2025-11-20 11:54:37,5,26,0,281108874433,115579969085266,CAEiAggb
霸王龙行动,4,罗老师好[打call][打call],2025-11-20 12:54:06,4,26,0,281113937249,115579969085266,CAEiAggb
超级恶魔奶爸a,5,罗老师好,2025-11-23 00:51:06,1,26,0,283234025904,115579969085266,CAEiAggb
WinderSchwarz,3,不好意思，现在无论你有没有精神病，杀人罪或是杀人未遂都一样可判死刑或无期,2025-11-22 15:55:18,0,26,0,283181484800,115579969085266,CAEiAggb
于无常处知有情i,3,罗老师好！[打call],2025-11-20 18:27:33,1,26,0,283005945488,115579969085266,CAEiAggb
鄂尔多斯刑事律师李斌,2,精神病大多不追究责任或限制责任,2025-11-20 21:01:45,1,26,0,281149519521,115579969085266,CAEiAggb
titio520,4,那会被强制关到精神病监狱吗,2025-11-20 23:29:59,1,26,281149519521,281162566513,115579969085266,CAEiAggb
好123s,5,罗老师好,2025-11-20 16:28:44,1,26,0,282996433856,115579969085266,CAEiAggb
zoufan12346678,5,罗老师好,2025-11-22 14:58:03,0,26,0,281300670273,115579969085266,CAEiAggb
麻辣柑橘,2,罗老师好,2025-11-24 20:07:06,0,26,0,281515623777,115579969085266,CAEiAggb
阿掦,4,精神病有一个特殊点医院确诊的和司法认定的同一个精神病名称定义是不一样的,2025-11-26 09:38:45,0,26,0,283530442176,115579969085266,CAEiAggb
